date,q0.05,q0.10,q0.25,q0.50,q0.75,q0.90,q0.95,actual
1981-06-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000026,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.2999999999999998
1981-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2000000000000001
1981-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1999999999999993
1981-09-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000038,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.3000000000000007
1981-10-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000026,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.4000000000000003
1981-11-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.0999999999999996,0.20000000000000093,0.3000000000000007,0.1999999999999993
1981-12-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.20000000000000082,0.3000000000000007,0.0999999999999996
1982-01-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.20000000000000073,0.3000000000000007,0.3000000000000007
1982-02-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.09999999999999981,0.25999999999999973,0.3000000000000007,0.0999999999999996
1982-03-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999997,0.25000000000000044,0.3000000000000007,0.3000000000000007
1982-04-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.0999999999999996
1982-05-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.09999999999999991,0.2999999999999998,0.3000000000000007,0.1999999999999993
1982-06-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.200000000000001
1982-07-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.0
1982-08-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.2999999999999989
1982-09-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999997,0.3000000000000007,0.3000000000000007
1982-10-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.4000000000000003
1982-11-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.10000000000000013,0.2999999999999998,0.3000000000000007,0.0
1982-12-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.4000000000000003
1983-01-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.0
1983-02-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.0999999999999996
1983-03-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.1000000000000014
1983-04-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.0999999999999996
1983-05-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.0
1983-06-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.6999999999999993
1983-07-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,0.0999999999999996
1983-08-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.3000000000000007
1983-09-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.3999999999999986
1983-10-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.3000000000000007
1983-11-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.1999999999999993
1983-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.1,0.2999999999999998,0.3000000000000007,-0.3000000000000007
1984-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.09999999999999991,0.2999999999999998,0.3000000000000007,-0.2000000000000001
1984-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.09999999999999981,0.2999999999999998,0.3000000000000007,0.0
1984-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999997,0.2999999999999998,0.3000000000000007,-0.0999999999999996
1984-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999998,0.3000000000000007,-0.2999999999999998
1984-05-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999997,0.3000000000000007,-0.2000000000000001
1984-06-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999966,0.3000000000000007,0.2999999999999998
1984-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999997,0.2999999999999998,0.3000000000000007,0.0
1984-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999998,0.3000000000000007,-0.2000000000000001
1984-09-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999998,0.3000000000000007,0.1000000000000005
1984-10-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.09999999999999981,0.2999999999999998,0.3000000000000007,-0.2000000000000001
1984-11-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999997,0.2999999999999998,0.3000000000000007,0.0999999999999996
1984-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999998,0.3000000000000007,0.0
1985-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999998,0.3000000000000007,-0.0999999999999996
1985-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999998,0.3000000000000007,0.0
1985-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999997,0.3000000000000007,0.0999999999999996
1985-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999966,0.3000000000000007,-0.0999999999999996
1985-05-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999954,0.3000000000000007,0.2000000000000001
1985-06-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999943,0.3000000000000007,0.0
1985-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999994,0.3000000000000007,-0.3000000000000007
1985-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999927,0.3000000000000007,0.0
1985-09-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999916,0.3000000000000007,0.0
1985-10-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999905,0.3000000000000007,-0.0999999999999996
1985-11-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.299999999999999,0.3000000000000007,0.0
1985-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999989,0.3000000000000007,-0.2999999999999998
1986-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2900000000000025,0.3000000000000007,0.5
1986-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999966,0.3000000000000007,0.0
1986-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999954,0.3000000000000007,-0.1000000000000005
1986-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999943,0.3000000000000007,0.1000000000000005
1986-05-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999994,0.3000000000000007,0.0
1986-06-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999927,0.3000000000000007,-0.2000000000000001
1986-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999916,0.3000000000000007,-0.0999999999999996
1986-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.29999999999999905,0.3000000000000007,0.0999999999999996
1986-09-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.299999999999999,0.3000000000000007,0.0
1986-10-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2999999999999989,0.3000000000000007,-0.0999999999999996
1986-11-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2900000000000025,0.3000000000000007,-0.3000000000000007
1986-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.28000000000000047,0.3000000000000007,0.0
1987-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.26999999999999835,0.3000000000000007,0.0
1987-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.260000000000002,0.3000000000000007,0.0
1987-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.24999999999999994,0.3000000000000007,-0.2999999999999998
1987-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.24000000000000357,0.3000000000000007,0.0
1987-05-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2300000000000015,0.3000000000000007,-0.0999999999999996
1987-06-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.21999999999999945,0.3000000000000007,-0.1000000000000005
1987-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.21000000000000307,0.3000000000000007,-0.0999999999999996
1987-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,-0.0999999999999996
1987-09-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,0.0999999999999996
1987-10-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,-0.2000000000000001
1987-11-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,-0.0999999999999996
1987-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,0.0
1988-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,0.0
1988-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,0.0
1988-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,-0.2999999999999998
1988-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,0.1999999999999993
1988-05-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,-0.1999999999999993
1988-06-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.200000000000001,0.3000000000000007,0.0
1988-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000093,0.3000000000000007,0.1999999999999993
1988-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000082,0.3000000000000007,-0.1999999999999993
1988-09-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000073,0.3000000000000007,0.0
1988-10-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000065,0.3000000000000007,-0.1000000000000005
1988-11-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000057,0.3000000000000007,0.0
1988-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000046,0.3000000000000007,0.1000000000000005
1989-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000037,0.3000000000000007,-0.2000000000000001
1989-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000003,0.3000000000000007,-0.2000000000000001
1989-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000018,0.3000000000000007,0.2000000000000001
1989-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1989-05-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0999999999999996
1989-06-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1989-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1989-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0999999999999996
1989-09-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1989-10-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1000000000000005
1989-11-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1989-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1990-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1000000000000005
1990-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1990-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2000000000000001
1990-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1990-05-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.2000000000000001
1990-06-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2999999999999998
1990-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2000000000000001
1990-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2000000000000001
1990-09-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1990-10-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2999999999999998
1990-11-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.20000000000000018,0.3000000000000007,0.0999999999999996
1990-12-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1000000000000005
1991-01-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1999999999999993
1991-02-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2000000000000001
1991-03-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1991-04-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2000000000000001
1991-05-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000038,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1991-06-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000026,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1000000000000005
1991-07-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1000000000000005
1991-08-01,-0.2999999999999998,-0.2000000000000001,-0.1000000000000005,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1991-09-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000038,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0999999999999996
1991-10-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000026,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1991-11-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2999999999999998
1991-12-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1992-01-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1000000000000005
1992-02-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1992-03-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1992-04-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1999999999999993
1992-05-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.2000000000000001
1992-06-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1992-07-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1000000000000005
1992-08-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1992-09-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.2999999999999998
1992-10-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1000000000000005
1992-11-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1992-12-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1000000000000005
1993-01-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.2000000000000001
1993-02-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000026,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1993-03-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0999999999999996
1993-04-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1993-05-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1993-06-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1993-07-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1000000000000005
1993-08-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1993-09-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0999999999999996
1993-10-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.2000000000000001
1993-11-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1993-12-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0999999999999996
1994-01-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1994-02-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1994-03-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1994-04-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.3000000000000007
1994-05-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1994-06-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1994-07-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1994-08-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1994-09-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1000000000000005
1994-10-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.2000000000000001
1994-11-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.0999999999999996
1994-12-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0999999999999996
1995-01-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1999999999999993
1995-02-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000026,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1995-03-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.3999999999999994
1995-04-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.2000000000000001
1995-05-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000038,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1995-06-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000026,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.1000000000000005
1995-07-01,-0.2999999999999998,-0.2000000000000001,-0.10000000000000013,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,0.0
1995-08-01,-0.2999999999999998,-0.2000000000000001,-0.1,0.0,0.0999999999999996,0.2000000000000001,0.3000000000000007,-0.1000000000000005
