date,epoch,n_observations,learning_rate,tau,lambda,pinball_mean,gradient_norm,forecast,actual
1980-01-01,1,250,0.0001,0.95,1.0,0.024860076904296875,0.6834122375030321,0.29994839429855347,0.0
1980-01-01,2,250,0.0001,0.95,1.0,0.024861276626586912,8.513853953989612,0.3007985055446625,0.0
1980-01-01,3,250,0.0001,0.95,1.0,0.024868045806884766,2.54308707719681,0.3005484640598297,0.0
1980-01-01,4,250,0.0001,0.95,1.0,0.02486554527282715,2.5430671651557977,0.30029842257499695,0.0
1980-01-01,5,250,0.0001,0.95,1.0,0.024863044738769532,2.543047237783528,0.3000484108924866,0.0
1980-01-01,6,250,0.0001,0.95,1.0,0.024860544204711912,2.5430298110848213,0.2997983694076538,0.0
1980-01-01,7,250,0.0001,0.95,1.0,0.024866371154785155,8.513817599252272,0.3006484806537628,0.0
1980-01-01,8,250,0.0001,0.95,1.0,0.024866544723510742,2.5429978240715645,0.30039843916893005,0.0
1980-01-01,9,250,0.0001,0.95,1.0,0.024864042282104492,2.54297793284219,0.3001484274864197,0.0
1980-01-01,10,250,0.0001,0.95,1.0,0.024861541748046875,2.542960534715852,0.2998983860015869,0.0
1980-01-01,11,250,0.0001,0.95,1.0,0.024862966537475585,8.51379096181629,0.3007484972476959,0.0
1980-01-01,12,250,0.0001,0.95,1.0,0.024867542266845705,2.5429286750054336,0.30049845576286316,0.0
1980-01-01,13,250,0.0001,0.95,1.0,0.024865043640136718,2.542908814245569,0.3002484440803528,0.0
1980-01-01,14,250,0.0001,0.95,1.0,0.024862541198730468,2.542891447063619,0.29999840259552,0.0
1980-01-01,15,250,0.0001,0.95,1.0,0.024860069274902342,0.6824884421403862,0.29994839429855347,0.0
1980-01-01,16,250,0.0001,0.95,1.0,0.024861263275146483,8.513758498281708,0.3007985055446625,0.0
1980-01-01,17,250,0.0001,0.95,1.0,0.024868040084838866,2.542842131478406,0.3005484640598297,0.0
1980-01-01,18,250,0.0001,0.95,1.0,0.02486553955078125,2.5428223087092463,0.30029845237731934,0.0
