date,epoch,n_observations,learning_rate,tau,lambda,pinball_mean,gradient_norm,forecast,actual
1980-01-01,1,250,0.0001,0.5,1.0,0.07127625274658203,6.399409408642593,-0.0007072730222716928,0.0
1980-01-01,2,250,0.0001,0.5,1.0,0.07126251983642579,5.923135244047584,-0.000456503767054528,0.0
1980-01-01,3,250,0.0001,0.5,1.0,0.0712510986328125,5.75951684634297,-0.0006142982747405767,0.0
1980-01-01,4,250,0.0001,0.5,1.0,0.07123936462402344,5.36865814070651,-0.00046625707182101905,0.0
1980-01-01,5,250,0.0001,0.5,1.0,0.07122852325439454,5.288039318099477,-0.0005269600078463554,0.0
1980-01-01,6,250,0.0001,0.5,1.0,0.0712183837890625,5.40211900064613,-0.00028074393048882484,0.0
1980-01-01,7,250,0.0001,0.5,1.0,0.07120851898193359,5.108854548683773,-0.00034354833769612014,0.0
1980-01-01,8,250,0.0001,0.5,1.0,0.07119857025146484,4.835242497261561,-0.0003068370569963008,0.0
1980-01-01,9,250,0.0001,0.5,1.0,0.071189453125,4.75133395286682,-0.0002710165281314403,0.0
1980-01-01,10,250,0.0001,0.5,1.0,0.07118065643310546,4.669847845992856,-0.00023603401496075094,0.0
1980-01-01,11,250,0.0001,0.5,1.0,0.07117219543457032,4.935887287263984,-4.002635250799358e-06,0.0
1980-01-01,12,250,0.0001,0.5,1.0,0.0711649169921875,5.803579441805334,-0.00037886330392211676,0.0
1980-01-01,13,250,0.0001,0.5,1.0,0.07115989685058594,7.322944050237046,0.00025478872703388333,0.0
1980-01-01,14,250,0.0001,0.5,1.0,0.07115597534179688,8.997064069569578,-0.0005265907384455204,0.0
1980-01-01,15,250,0.0001,0.5,1.0,0.07115234375,8.96972699495002,0.00031341315479949117,0.0
1980-01-01,16,250,0.0001,0.5,1.0,0.07114333343505859,9.833078006429815,-0.0005733623984269798,0.0
1980-01-01,17,250,0.0001,0.5,1.0,0.07114340209960937,9.858716707443802,0.0003690046723932028,0.0
1980-01-01,18,250,0.0001,0.5,1.0,0.07113165283203125,9.788763690172175,-0.000518420769367367,0.0
1980-01-01,19,250,0.0001,0.5,1.0,0.07113191223144531,10.674305272147809,0.0005180519074201584,0.0
1980-01-01,20,250,0.0001,0.5,1.0,0.07112485504150391,11.635811265731581,-0.0005721569759771228,0.0
1980-01-01,21,250,0.0001,0.5,1.0,0.07112604522705078,12.571133973637698,0.0006683344254270196,0.0
1980-01-01,22,250,0.0001,0.5,1.0,0.07111907958984375,12.563440024674529,-0.0005224871565587819,0.0
1980-01-01,23,250,0.0001,0.5,1.0,0.07111620330810547,13.475688423614606,0.0008154052193276584,0.0
1980-01-01,24,250,0.0001,0.5,1.0,0.07111436462402344,14.430514164280522,-0.0005827150889672339,0.0
1980-01-01,25,250,0.0001,0.5,1.0,0.07111296081542968,15.384573852817994,0.0009581270860508084,0.0
1980-01-01,26,250,0.0001,0.5,1.0,0.07111161804199219,14.41369924914606,-0.0004402066406328231,0.0
1980-01-01,27,250,0.0001,0.5,1.0,0.07109934997558594,12.411420095289841,0.0007931174477562308,0.0
1980-01-01,28,250,0.0001,0.5,1.0,0.07109259033203125,13.399264374622433,-0.0005048473249189556,0.0
1980-01-01,29,250,0.0001,0.5,1.0,0.07109770202636718,14.366325459514242,0.0009354030480608344,0.0
1980-01-01,30,250,0.0001,0.5,1.0,0.0710907211303711,14.384781049783573,-0.0004631788469851017,0.0
1980-01-01,31,250,0.0001,0.5,1.0,0.07109074401855468,15.323206853555375,0.0010781302116811275,0.0
1980-01-01,32,250,0.0001,0.5,1.0,0.0710892333984375,14.373053388338807,-0.00032048122375272214,0.0
1980-01-01,33,250,0.0001,0.5,1.0,0.0710787124633789,12.367869995166416,0.0009147294331341982,0.0
1980-01-01,34,250,0.0001,0.5,1.0,0.07107172393798829,13.36135444546513,-0.0003833670634776354,0.0
1980-01-01,35,250,0.0001,0.5,1.0,0.07107791137695313,15.309125201886793,0.0011578327976167202,0.0
1980-01-01,36,250,0.0001,0.5,1.0,0.07107579040527344,13.351828030506663,-0.00014019792433828115,0.0
1980-01-01,37,250,0.0001,0.5,1.0,0.07106161499023438,10.396200001661631,0.0008871002937667072,0.0
1980-01-01,38,250,0.0001,0.5,1.0,0.07105510711669921,9.439026024243084,-1.1772557627409697e-05,0.0
1980-01-01,39,250,0.0001,0.5,1.0,0.07105221557617188,9.411266920102632,0.0009125096839852631,0.0
1980-01-01,40,250,0.0001,0.5,1.0,0.07104939270019531,9.427136168548104,1.3779150322079659e-05,0.0
1980-01-01,41,250,0.0001,0.5,1.0,0.07104673767089843,9.402145419556836,0.0009381768177263439,0.0
1980-01-01,42,250,0.0001,0.5,1.0,0.07104383087158203,9.41682303968135,3.962445771321654e-05,0.0
1980-01-01,43,250,0.0001,0.5,1.0,0.07104139709472657,9.394479542568131,0.0009641771321184933,0.0
1980-01-01,44,250,0.0001,0.5,1.0,0.07103842163085937,10.375448790108893,-3.508396912366152e-05,0.0
1980-01-01,45,250,0.0001,0.5,1.0,0.07104055786132812,12.264041179932367,0.0011924111749976873,0.0
1980-01-01,46,250,0.0001,0.5,1.0,0.07104243469238282,12.334419138774804,-8.702569175511599e-06,0.0
1980-01-01,47,250,0.0001,0.5,1.0,0.07103607940673828,12.261818017858547,0.001219024183228612,0.0
1980-01-01,48,250,0.0001,0.5,1.0,0.07103728485107422,12.330926369866232,1.8208520486950874e-05,0.0
1980-01-01,49,250,0.0001,0.5,1.0,0.0710316390991211,12.260495818400043,0.0012462078593671322,0.0
1980-01-01,50,250,0.0001,0.5,1.0,0.07103216552734375,12.328520716893385,4.5725435484200716e-05,0.0
1980-01-01,51,250,0.0001,0.5,1.0,0.0710272216796875,12.2600656242214,0.0012740404345095158,0.0
1980-01-01,52,250,0.0001,0.5,1.0,0.07102709197998047,12.327192661224508,7.392652332782745e-05,0.0
1980-01-01,53,250,0.0001,0.5,1.0,0.07102286529541016,13.220820050603768,0.001399555942043662,0.0
1980-01-01,54,250,0.0001,0.5,1.0,0.07102690887451171,12.32709273623629,0.0001998484949581325,0.0
1980-01-01,55,250,0.0001,0.5,1.0,0.07101368713378907,12.261981289490434,0.0014289238024502993,0.0
1980-01-01,56,250,0.0001,0.5,1.0,0.07102201080322265,13.2808739115956,0.00013060931814834476,0.0
1980-01-01,57,250,0.0001,0.5,1.0,0.0710145721435547,13.22471148522331,0.001457079779356718,0.0
1980-01-01,58,250,0.0001,0.5,1.0,0.07101729583740235,13.282897699401099,0.00015921873273327947,0.0
1980-01-01,59,250,0.0001,0.5,1.0,0.07101043701171875,14.20270690129479,0.0015857440885156393,0.0
1980-01-01,60,250,0.0001,0.5,1.0,0.07101834106445312,16.219933940924395,-1.0608462616801262e-05,0.0
1980-01-01,61,250,0.0001,0.5,1.0,0.0710181884765625,15.175813371361672,0.0015145746292546391,0.0
1980-01-01,62,250,0.0001,0.5,1.0,0.07100794982910157,13.290273611404185,0.0002177272690460086,0.0
1980-01-01,63,250,0.0001,0.5,1.0,0.07100234222412109,14.211403684168028,0.0016453525749966502,0.0
1980-01-01,64,250,0.0001,0.5,1.0,0.07100896453857422,17.19257484692813,-4.716194234788418e-05,0.0
1980-01-01,65,250,0.0001,0.5,1.0,0.07101634216308594,16.177170577052472,0.0015751018654555082,0.0
1980-01-01,66,250,0.0001,0.5,1.0,0.07099838256835937,14.272539221189701,0.0001813432900235057,0.0
1980-01-01,67,250,0.0001,0.5,1.0,0.07100009155273437,15.191479092985126,0.0017083832062780857,0.0
1980-01-01,68,250,0.0001,0.5,1.0,0.07099977111816407,18.182224764441763,-8.439796511083841e-05,0.0
1980-01-01,69,250,0.0001,0.5,1.0,0.07101432800292969,17.1836356379091,0.0016421517357230186,0.0
1980-01-01,70,250,0.0001,0.5,1.0,0.07098885345458984,14.251388044186637,0.0002528755576349795,0.0
1980-01-01,71,250,0.0001,0.5,1.0,0.07099140167236329,15.205368333471332,0.001781368162482977,0.0
1980-01-01,72,250,0.0001,0.5,1.0,0.07099029541015625,18.195701677878347,-1.0075629688799381e-05,0.0
1980-01-01,73,250,0.0001,0.5,1.0,0.07100513458251953,17.198322850363596,0.001718014944344759,0.0
1980-01-01,74,250,0.0001,0.5,1.0,0.0709791259765625,12.294623580537925,0.0005297544412314892,0.0
1980-01-01,75,250,0.0001,0.5,1.0,0.07097219848632813,11.236809763638924,0.0016459198668599129,0.0
1980-01-01,76,250,0.0001,0.5,1.0,0.07096995544433594,10.33623023998998,0.0006553904968313873,0.0
1980-01-01,77,250,0.0001,0.5,1.0,0.070964111328125,8.352330481131375,0.0014695608988404274,0.0
1980-01-01,78,250,0.0001,0.5,1.0,0.07095883941650391,6.5358944060303426,0.0008815534529276192,0.0
1980-01-01,79,250,0.0001,0.5,1.0,0.070954345703125,5.564309837564136,0.0013930005952715874,0.0
1980-01-01,80,250,0.0001,0.5,1.0,0.07095185852050781,4.765777287727326,0.0010044691152870655,0.0
1980-01-01,81,250,0.0001,0.5,1.0,0.07094775390625,4.710357742853788,0.001414584694430232,0.0
1980-01-01,82,250,0.0001,0.5,1.0,0.07094671630859375,4.788097893012197,0.001026705838739872,0.0
1980-01-01,83,250,0.0001,0.5,1.0,0.0709427719116211,4.734100868335088,0.0014374983729794621,0.0
1980-01-01,84,250,0.0001,0.5,1.0,0.07094152069091797,5.614465057083282,0.0009528297814540565,0.0
1980-01-01,85,250,0.0001,0.5,1.0,0.07093981170654297,7.447796912504608,0.0016686336603015661,0.0
1980-01-01,86,250,0.0001,0.5,1.0,0.07094146728515625,7.484965121016692,0.000985829159617424,0.0
1980-01-01,87,250,0.0001,0.5,1.0,0.0709347381591797,7.46592158703571,0.001702457433566451,0.0
1980-01-01,88,250,0.0001,0.5,1.0,0.07093611145019531,7.503648218887055,0.0010203737765550613,0.0
1980-01-01,89,250,0.0001,0.5,1.0,0.07092945098876953,7.485371484250945,0.0017378630582243204,0.0
1980-01-01,90,250,0.0001,0.5,1.0,0.07093053436279297,7.523713124282955,0.0010565307457000017,0.0
1980-01-01,91,250,0.0001,0.5,1.0,0.07092391967773437,6.539336886682253,0.001675344305112958,0.0
1980-01-01,92,250,0.0001,0.5,1.0,0.07092230224609375,6.610582640975533,0.0010923233348876238,0.0
1980-01-01,93,250,0.0001,0.5,1.0,0.07091851806640626,7.4826297074576855,0.0018102352041751146,0.0
1980-01-01,94,250,0.0001,0.5,1.0,0.0709189453125,7.567341402750092,0.0011304572690278292,0.0
1980-01-01,95,250,0.0001,0.5,1.0,0.07091293334960938,8.43762064655462,0.0019486803794279695,0.0
1980-01-01,96,250,0.0001,0.5,1.0,0.07091606140136719,8.50804648392863,0.0011680801399052143,0.0
1980-01-01,97,250,0.0001,0.5,1.0,0.07090716552734375,8.457735122435594,0.0019872523844242096,0.0
1980-01-01,98,250,0.0001,0.5,1.0,0.07090973663330079,8.5309756383559,0.0012074841652065516,0.0
1980-01-01,99,250,0.0001,0.5,1.0,0.07090113067626953,7.524366431794115,0.0019260121043771505,0.0
1980-01-01,100,250,0.0001,0.5,1.0,0.07090016174316406,7.610275922766747,0.001244512153789401,0.0
1980-01-01,101,250,0.0001,0.5,1.0,0.07089497375488281,7.548339097972823,0.001963971182703972,0.0
1980-01-01,102,250,0.0001,0.5,1.0,0.07089340209960937,7.637680924758948,0.0012833008076995611,0.0
1980-01-01,103,250,0.0001,0.5,1.0,0.0708886489868164,5.721699092436226,0.0018063501920551062,0.0
1980-01-01,104,250,0.0001,0.5,1.0,0.07088278198242187,4.278837615991784,0.0015271881129592657,0.0
1980-01-01,105,250,0.0001,0.5,1.0,0.07087939453125,3.528681537007585,0.0017513270722702146,0.0
1980-01-01,106,250,0.0001,0.5,1.0,0.07087501525878906,3.0191162929672326,0.0017690196400508285,0.0
1980-01-01,107,250,0.0001,0.5,1.0,0.07087137603759766,3.0549668284361875,0.0017871531890705228,0.0
1980-01-01,108,250,0.0001,0.5,1.0,0.07086764526367187,3.0914356938855,0.0018057364504784346,0.0
1980-01-01,109,250,0.0001,0.5,1.0,0.07086386108398438,3.2474338355610888,0.0019279489060863853,0.0
1980-01-01,110,250,0.0001,0.5,1.0,0.07086015319824218,3.3317906548558485,0.0018480090657249093,0.0
1980-01-01,111,250,0.0001,0.5,1.0,0.0708560791015625,3.3188030579346273,0.0019711004570126534,0.0
1980-01-01,112,250,0.0001,0.5,1.0,0.07085205078125,3.40561201040424,0.0018921317532658577,0.0
1980-01-01,113,250,0.0001,0.5,1.0,0.0708480224609375,3.768985429512507,0.0021196973975747824,0.0
1980-01-01,114,250,0.0001,0.5,1.0,0.07084467315673829,6.049983834684589,0.0016417457954958081,0.0
1980-01-01,115,250,0.0001,0.5,1.0,0.07084329986572266,5.936015504658753,0.002169948071241379,0.0
1980-01-01,116,250,0.0001,0.5,1.0,0.07083572387695312,6.096932255876549,0.001692929770797491,0.0
1980-01-01,117,250,0.0001,0.5,1.0,0.07083479309082032,5.977890395702375,0.0022220893297344446,0.0
1980-01-01,118,250,0.0001,0.5,1.0,0.0708263931274414,4.609608261598032,0.0019426563521847129,0.0
1980-01-01,119,250,0.0001,0.5,1.0,0.07082276916503906,4.521420553500549,0.002272208919748664,0.0
1980-01-01,120,250,0.0001,0.5,1.0,0.07081675720214843,4.675080872896568,0.0019937932956963778,0.0
1980-01-01,121,250,0.0001,0.5,1.0,0.07081333160400391,4.5833611538579575,0.002324332483112812,0.0
1980-01-01,122,250,0.0001,0.5,1.0,0.070806640625,4.118811341960722,0.0021505127660930157,0.0
1980-01-01,123,250,0.0001,0.5,1.0,0.07080229187011719,4.647260511977792,0.002482068259268999,0.0
1980-01-01,124,250,0.0001,0.5,1.0,0.07079747009277344,6.30591984112365,0.002009102376177907,0.0
1980-01-01,125,250,0.0001,0.5,1.0,0.07079458618164063,6.164136172789288,0.0025424391496926546,0.0
1980-01-01,126,250,0.0001,0.5,1.0,0.07078611755371093,4.886783356910334,0.0022673008497804403,0.0
1980-01-01,127,250,0.0001,0.5,1.0,0.07078087615966797,4.783726812823294,0.002601024229079485,0.0
1980-01-01,128,250,0.0001,0.5,1.0,0.0707745590209961,4.90415004655135,0.0023319676984101534,0.0
1980-01-01,129,250,0.0001,0.5,1.0,0.07076947021484375,4.855170059875939,0.0026668242644518614,0.0
1980-01-01,130,250,0.0001,0.5,1.0,0.07076254272460937,4.047382401683124,0.002600116888061166,0.0
1980-01-01,131,250,0.0001,0.5,1.0,0.07075593566894531,4.094315399849397,0.0025339839048683643,0.0
1980-01-01,132,250,0.0001,0.5,1.0,0.07075009155273437,4.9669673264991205,0.0028705941513180733,0.0
1980-01-01,133,250,0.0001,0.5,1.0,0.07074463653564453,5.770612188377509,0.0025046542286872864,0.0
1980-01-01,134,250,0.0001,0.5,1.0,0.07073832702636719,5.045416038007306,0.0028425066266208887,0.0
1980-01-01,135,250,0.0001,0.5,1.0,0.0707301025390625,4.63075441010638,0.0026801181957125664,0.0
1980-01-01,136,250,0.0001,0.5,1.0,0.07072369384765625,4.605657152839073,0.0029171989299356937,0.0
1980-01-01,137,250,0.0001,0.5,1.0,0.0707161636352539,4.329065587861623,0.002854960272088647,0.0
1980-01-01,138,250,0.0001,0.5,1.0,0.070708984375,4.258489488449641,0.0028920250479131937,0.0
1980-01-01,139,250,0.0001,0.5,1.0,0.07070166015625,4.310462912816455,0.002929727081209421,0.0
1980-01-01,140,250,0.0001,0.5,1.0,0.07069415283203125,4.461224622383168,0.003066921140998602,0.0
1980-01-01,141,250,0.0001,0.5,1.0,0.07068647766113281,4.5314168928928735,0.003007210325449705,0.0
1980-01-01,142,250,0.0001,0.5,1.0,0.07067864990234375,4.8878293711896665,0.003248130902647972,0.0
1980-01-01,143,250,0.0001,0.5,1.0,0.07067096710205079,4.636445169169329,0.0031897600274533033,0.0
1980-01-01,144,250,0.0001,0.5,1.0,0.07066226196289062,4.690265801169653,0.0031320771668106318,0.0
1980-01-01,145,250,0.0001,0.5,1.0,0.07065397644042969,5.03854278783295,0.0033750906586647034,0.0
1980-01-01,146,250,0.0001,0.5,1.0,0.07064553833007813,4.799547210800038,0.003318826900795102,0.0
1980-01-01,147,250,0.0001,0.5,1.0,0.0706362075805664,4.749594420133336,0.003362042596563697,0.0
1980-01-01,148,250,0.0001,0.5,1.0,0.07062706756591797,4.912186804858164,0.0033072554506361485,0.0
1980-01-01,149,250,0.0001,0.5,1.0,0.0706184539794922,5.659854938896441,0.003658036235719919,0.0
1980-01-01,150,250,0.0001,0.5,1.0,0.07060919189453126,5.280138115320011,0.0035054159816354513,0.0
1980-01-01,151,250,0.0001,0.5,1.0,0.07059869384765625,5.032462040009082,0.0036565172486007214,0.0
1980-01-01,152,250,0.0001,0.5,1.0,0.07058900451660156,5.143927151338461,0.003604854689911008,0.0
1980-01-01,153,250,0.0001,0.5,1.0,0.07057868957519531,5.417479213608729,0.0038560102693736553,0.0
1980-01-01,154,250,0.0001,0.5,1.0,0.07056917572021484,5.501445549734446,0.003706792602315545,0.0
1980-01-01,155,250,0.0001,0.5,1.0,0.07055790710449218,5.932966684085919,0.004058451857417822,0.0
1980-01-01,156,250,0.0001,0.5,1.0,0.0705486068725586,5.616136017288715,0.003911050036549568,0.0
1980-01-01,157,250,0.0001,0.5,1.0,0.0705362777709961,5.340812798266078,0.003869377076625824,0.0
1980-01-01,158,250,0.0001,0.5,1.0,0.07052549743652343,6.588015743450631,0.004330676980316639,0.0
1980-01-01,159,250,0.0001,0.5,1.0,0.07051608276367187,6.210145610433571,0.004086986184120178,0.0
1980-01-01,160,250,0.0001,0.5,1.0,0.07050216674804688,5.401165020624448,0.004151308909058571,0.0
1980-01-01,161,250,0.0001,0.5,1.0,0.0704903793334961,5.76139858475663,0.004413819871842861,0.0
1980-01-01,162,250,0.0001,0.5,1.0,0.07047908020019532,5.903693260105577,0.004278096836060286,0.0
1980-01-01,163,250,0.0001,0.5,1.0,0.07046621704101562,5.879588951070412,0.004542763344943523,0.0
1980-01-01,164,250,0.0001,0.5,1.0,0.07045396423339843,6.025649661643149,0.004409272223711014,0.0
1980-01-01,165,250,0.0001,0.5,1.0,0.07044092559814454,6.000926955129007,0.004676185082644224,0.0
1980-01-01,166,250,0.0001,0.5,1.0,0.07042765808105468,6.1508329742480905,0.004545019473880529,0.0
