model_family,tau,nonlinear_layers,hidden_dim,alpha,lambda,validation_loss,family,initial_fitted_variance,architecture_lambda_zero_fitted_variance,max_lambda_zero_fitted_variance,achieved_r,valid_complexity_reference
dnn,0.1,1,8,0.5,0.7368062997280775,0.1975329684440366,dnn,0.701873779296875,0.8780659437179565,0.9057380557060242,0.7749191666124301,True
dnn,0.1,1,8,0.5,0.4932873707061831,0.1977578083341907,dnn,0.7042026519775391,0.8780659437179565,0.9057380557060242,0.7774904096622196,True
dnn,0.1,1,8,0.0,4.054431795277528,0.197974543047911,dnn,0.5749079585075378,0.9057380557060242,0.9057380557060242,0.6347397626562088,True
dnn,0.1,1,4,0.5,0.4932873707061831,0.1981701136303121,dnn,0.7878977060317993,0.7307830452919006,0.9057380557060242,0.8698957729203858,True
dnn,0.1,1,8,0.5,0.8145479666433055,0.1983482957531001,dnn,0.7519939541816711,0.8780659437179565,0.9057380557060242,0.830255446863708,True
dnn,0.1,1,2,0.5,0.2,0.1991049647479335,dnn,0.8328763842582703,0.8317868113517761,0.9057380557060242,0.9195554708243344,True
dnn,0.1,1,4,0.5,0.6028741513057392,0.1991573034659163,dnn,0.6432716846466064,0.7307830452919006,0.9057380557060242,0.7102182364913167,True
dnn,0.1,1,8,0.5,0.6664844128899691,0.1993200775200911,dnn,0.7508474588394165,0.8780659437179565,0.9057380557060242,0.8289896334919148,True
dnn,0.1,1,8,0.5,0.9955047366910889,0.1994757049162243,dnn,0.8440517783164978,0.8780659437179565,0.9057380557060242,0.9318939101643005,True
dnn,0.1,1,2,0.0,1.1005421090383831,0.1997914428615,dnn,0.7745416164398193,0.767071008682251,0.9057380557060242,0.855149688765217,True
dnn,0.1,1,4,0.5,0.6664844128899691,0.1999686244530501,dnn,0.8078075647354126,0.7307830452919006,0.9057380557060242,0.8918776898534151,True
dnn,0.1,1,4,0.0,3.667470807015676,0.2010274419411236,dnn,0.5344197750091553,0.6598842144012451,0.9057380557060242,0.5900378941156164,True
dnn,0.1,1,8,0.5,0.3650984560060393,0.2013606251855866,dnn,0.6953912377357483,0.8780659437179565,0.9057380557060242,0.7677619741766175,True
dnn,0.1,1,8,0.0,3.667470807015676,0.2013976602394684,dnn,0.6455661654472351,0.9057380557060242,0.9057380557060242,0.7127515084303434,True
dnn,0.1,1,4,0.5,0.4036206056789731,0.2027056671407515,dnn,0.6225565671920776,0.7307830452919006,0.9057380557060242,0.6873472559423308,True
dnn,0.1,1,4,0.0,2.714417616594908,0.2027318164872409,dnn,0.6227021813392639,0.6598842144012451,0.9057380557060242,0.6875080244407602,True
dnn,0.1,1,8,0.5,0.5453349474995434,0.203294664014567,dnn,0.47906216979026794,0.8780659437179565,0.9057380557060242,0.5289191138345604,True
dnn,0.1,2,4,0.5,0.2,0.2036912851436161,dnn,9.924212840406454e-11,9.834734138181034e-10,0.9057380557060242,1.095704522724345e-10,True
dnn,0.1,1,2,0.5,1.1005421090383831,0.203831686537541,dnn,0.5771976709365845,0.8317868113517761,0.9057380557060242,0.6372677699698265,True
dnn,0.1,1,4,0.0,2.455349570439492,0.2040585388525322,dnn,0.592742383480072,0.6598842144012451,0.9057380557060242,0.6544302513799406,True
dnn,0.1,2,2,0.5,0.2,0.2040714876399635,dnn,5.392083721744712e-07,2.3071708710631356e-05,0.9057380557060242,5.953248500242793e-07,True
dnn,0.1,2,8,0.5,0.4932873707061831,0.2042821968584657,dnn,3.461193287535025e-08,9.862885053735226e-05,0.9057380557060242,3.821406493555159e-08,True
dnn,0.1,2,4,0.5,0.3302529174737275,0.2043404652455391,dnn,2.3006634791711278e-11,9.834734138181034e-10,0.9057380557060242,2.5400980611085808e-11,True
dnn,0.1,1,2,0.0,3.000820366267417,0.2046246816519774,dnn,0.6200207471847534,0.767071008682251,0.9057380557060242,0.6845475281497876,True
dnn,0.1,1,2,0.0,2.455349570439492,0.2048101552486104,dnn,0.6759696006774902,0.767071008682251,0.9057380557060242,0.7463190890776593,True
dnn,0.1,1,4,0.5,0.9955047366910889,0.205136016628695,dnn,0.736134946346283,0.7307830452919006,0.9057380557060242,0.8127459608313186,True
dnn,0.1,1,8,0.5,0.4036206056789731,0.2051905795508002,dnn,0.56288743019104,0.8780659437179565,0.9057380557060242,0.6214682342703028,True
dnn,0.1,2,8,0.5,0.3650984560060393,0.2053873124686115,dnn,2.3698923712345277e-07,9.862885053735226e-05,0.9057380557060242,2.616531740390651e-07,True
dnn,0.1,1,4,0.0,1.817286211563076,0.2070332446555923,dnn,0.676519513130188,0.6598842144012451,0.9057380557060242,0.7469262320029603,True
dnn,0.1,1,2,0.0,4.054431795277528,0.2083282247287397,dnn,0.5669893622398376,0.767071008682251,0.9057380557060242,0.6259970624706374,True
dnn,0.1,1,4,0.5,0.2444312127604942,0.20842396219941,dnn,0.6871147751808167,0.7307830452919006,0.9057380557060242,0.7586241638540954,True
dnn,0.1,1,4,0.5,0.3302529174737275,0.2088666018043896,dnn,0.7740523815155029,0.7307830452919006,0.9057380557060242,0.8546095381982465,True
dnn,0.1,1,4,0.5,0.4462072918927006,0.2117780020192948,dnn,0.7668691277503967,0.7307830452919006,0.9057380557060242,0.8466787090585711,True
dnn,0.1,1,4,0.0,2.0090311238977194,0.2119101096903975,dnn,0.5775298476219177,0.6598842144012451,0.9057380557060242,0.6376345169373858,True
dnn,0.1,1,4,0.5,0.2987330888578299,0.2123543938683554,dnn,0.6431512236595154,0.7307830452919006,0.9057380557060242,0.7100852388919201,True
dnn,0.1,1,2,0.0,0.9955047366910889,0.2129207385857417,dnn,0.6664089560508728,0.767071008682251,0.9057380557060242,0.7357634493246571,True
dnn,0.1,1,2,0.0,1.643841718255735,0.2133516379070353,dnn,0.7663688063621521,0.767071008682251,0.9057380557060242,0.8461263182375245,True
dnn,0.1,1,2,0.0,0.4462072918927006,0.2134648488849296,dnn,0.7970730066299438,0.767071008682251,0.9057380557060242,0.8800259651325175,True
dnn,0.1,2,8,0.5,0.4036206056789731,0.2136026327779978,dnn,1.3297901091391395e-07,9.862885053735226e-05,0.9057380557060242,1.4681839862658373e-07,True
dnn,0.1,1,4,0.0,3.317441949813717,0.2139273986331099,dnn,0.5378401875495911,0.6598842144012451,0.9057380557060242,0.5938142757293595,True
dnn,0.1,1,2,0.0,2.0090311238977194,0.2141745065270853,dnn,0.7124952077865601,0.767071008682251,0.9057380557060242,0.7866459880954975,True
dnn,0.1,2,2,0.0,0.2,0.2146214516735835,dnn,1.3679517074649539e-08,2.2899509133367246e-07,0.9057380557060242,1.5103171373302112e-08,True
dnn,0.1,2,4,0.5,0.2987330888578299,0.2163845612677975,dnn,3.276557150599935e-11,9.834734138181034e-10,0.9057380557060242,3.617554910007456e-11,True
dnn,0.1,1,2,0.0,1.3450342120312204,0.2164542740777259,dnn,0.6886332035064697,0.767071008682251,0.9057380557060242,0.760300618007796,True
dnn,0.1,1,2,0.0,0.2211023350218148,0.2166974346869197,dnn,0.7896968126296997,0.767071008682251,0.9057380557060242,0.8718821160872278,True
dnn,0.1,1,4,0.5,0.2,0.2196970431232133,dnn,0.7344167232513428,0.7307830452919006,0.9057380557060242,0.8108489188729779,True
dnn,0.1,1,8,0.5,0.2211023350218148,0.2200882539618503,dnn,0.8043649196624756,0.8780659437179565,0.9057380557060242,0.888076761923702,True
dnn,0.1,1,8,0.5,0.2702215594677964,0.2217307731159407,dnn,0.8019409775733948,0.8780659437179565,0.9057380557060242,0.8854005554048191,True
dnn,0.1,1,8,0.0,3.317441949813717,0.2229724286266385,dnn,0.6120684742927551,0.9057380557060242,0.9057380557060242,0.6757676465472645,True
dnn,0.1,2,8,0.5,0.5453349474995434,0.2233643025076222,dnn,1.6360035104412418e-08,9.862885053735226e-05,0.9057380557060242,1.8062656196619393e-08,True
dnn,0.1,1,8,0.0,2.714417616594908,0.223457700299907,dnn,0.43788832426071167,0.9057380557060242,0.9057380557060242,0.4834602250640524,True
dnn,0.1,1,8,0.5,0.2444312127604942,0.2247552570754567,dnn,0.8833448886871338,0.8780659437179565,0.9057380557060242,0.9752763319617449,True
dnn,0.1,1,8,0.0,3.000820366267417,0.2251931468222379,dnn,0.5894678235054016,0.9057380557060242,0.9057380557060242,0.6508149014958973,True
dnn,0.1,1,2,0.0,1.817286211563076,0.2255597225950754,dnn,0.715157687664032,0.767071008682251,0.9057380557060242,0.789585557500469,True
dnn,0.1,1,4,0.5,0.2702215594677964,0.2280882325850808,dnn,0.6132544279098511,0.7307830452919006,0.9057380557060242,0.6770770246943177,True
dnn,0.1,1,4,0.0,0.9955047366910889,0.2281381081131445,dnn,0.6844576597213745,0.6598842144012451,0.9057380557060242,0.755690517152709,True
dnn,0.1,1,4,0.0,2.221007363126434,0.2292266816457651,dnn,0.7240498661994934,0.6598842144012451,0.9057380557060242,0.7994031625789373,True
dnn,0.1,1,2,0.0,0.6028741513057392,0.2292413672557912,dnn,0.8451206088066101,0.767071008682251,0.9057380557060242,0.9330739759497434,True
dnn,0.1,1,2,0.5,0.2444312127604942,0.2296957846481676,dnn,0.9037051796913147,0.8317868113517761,0.9057380557060242,0.9977555585724784,True
dnn,0.1,1,8,0.0,2.221007363126434,0.2303528571270729,dnn,0.6765947341918945,0.9057380557060242,0.9057380557060242,0.7470092814687884,True
dnn,0.1,2,8,0.5,0.2702215594677964,0.2308845860362095,dnn,1.048459239427757e-06,9.862885053735226e-05,0.9057380557060242,1.1575744585563222e-06,True
dnn,0.1,1,8,0.5,0.2,0.2308879634416405,dnn,0.7769351601600647,0.8780659437179565,0.9057380557060242,0.8577923332971171,True
dnn,0.1,2,8,0.5,0.2987330888578299,0.2311638492390479,dnn,6.71109489758237e-07,9.862885053735226e-05,0.9057380557060242,7.409531768377627e-07,True
dnn,0.1,1,2,0.5,0.3650984560060393,0.2312249132576827,dnn,0.8177493214607239,0.8317868113517761,0.9057380557060242,0.9028541047922372,True
dnn,0.1,1,2,0.0,1.4869510248216484,0.2315912058431859,dnn,0.7345443367958069,0.767071008682251,0.9057380557060242,0.8109898134104881,True
dnn,0.1,1,8,0.0,2.455349570439492,0.2330960976016278,dnn,0.8259720206260681,0.9057380557060242,0.9057380557060242,0.911932556463272,True
dnn,0.1,1,8,0.5,0.2987330888578299,0.234349198808945,dnn,1.0337389707565308,0.8780659437179565,0.9057380557060242,1.0,True
dnn,0.1,1,8,0.5,0.3302529174737275,0.2343651417823025,dnn,0.7022671103477478,0.8780659437179565,0.9057380557060242,0.7753534324008607,True
dnn,0.1,1,8,0.5,0.4462072918927006,0.2344712022050799,dnn,0.7058818340301514,0.8780659437179565,0.9057380557060242,0.7793443475000236,True
dnn,0.1,1,8,0.0,1.3450342120312204,0.2361632472637905,dnn,0.7132877707481384,0.9057380557060242,0.9057380557060242,0.7875210346463024,True
dnn,0.1,2,4,0.5,0.2444312127604942,0.2361692316572829,dnn,6.010253406074639e-11,9.834734138181034e-10,0.9057380557060242,6.63575232177877e-11,True
dnn,0.1,1,2,0.0,0.900492287060531,0.236392667013631,dnn,0.7726247310638428,0.767071008682251,0.9057380557060242,0.853033309350771,True
dnn,0.1,1,2,0.0,1.2166621504910964,0.2365715532276459,dnn,0.7698954939842224,0.767071008682251,0.9057380557060242,0.8500200351900724,True
dnn,0.1,1,2,0.5,0.5453349474995434,0.2367531798378198,dnn,0.8122026920318604,0.8317868113517761,0.9057380557060242,0.8967302267085897,True
dnn,0.1,1,2,0.5,0.2702215594677964,0.2371756463067759,dnn,0.9148129224777222,0.8317868113517761,0.9057380557060242,1.0,True
dnn,0.1,2,8,0.5,0.2,0.2372066022438413,dnn,3.2870420909603126e-06,9.862885053735226e-05,0.9057380557060242,3.6291310387726375e-06,True
dnn,0.1,1,4,0.0,1.643841718255735,0.2374479323770339,dnn,0.6758564710617065,0.6598842144012451,0.9057380557060242,0.7461941858398292,True
dnn,0.1,1,4,0.0,1.2166621504910964,0.2393727383079722,dnn,0.7403774857521057,0.6598842144012451,0.9057380557060242,0.8174300296734031,True
dnn,0.1,1,8,0.0,1.817286211563076,0.2393902844355017,dnn,0.7415075898170471,0.9057380557060242,0.9057380557060242,0.8186777458953526,True
dnn,0.1,1,8,0.0,1.4869510248216484,0.2420557463624212,dnn,0.7419565320014954,0.9057380557060242,0.9057380557060242,0.8191734103776165,True
dnn,0.1,1,4,0.5,0.3650984560060393,0.2425051273582817,dnn,0.5110080242156982,0.7307830452919006,0.9057380557060242,0.5641896362821663,True
dnn,0.1,1,8,0.0,1.643841718255735,0.243521096547021,dnn,0.7074009776115417,0.9057380557060242,0.9057380557060242,0.7810215913475355,True
dnn,0.1,1,2,0.0,0.5453349474995434,0.2438444430887039,dnn,0.7964690327644348,0.767071008682251,0.9057380557060242,0.8793591345166413,True
dnn,0.1,1,2,0.0,0.2987330888578299,0.2446931437239535,dnn,0.8277891278266907,0.767071008682251,0.9057380557060242,0.9139387735910333,True
dnn,0.1,1,4,0.0,1.4869510248216484,0.2450193659454152,dnn,0.5673158168792725,0.6598842144012451,0.9057380557060242,0.6263574918877058,True
dnn,0.1,2,8,0.5,0.3302529174737275,0.2485438856956277,dnn,3.971407807057403e-07,9.862885053735226e-05,0.9057380557060242,4.3847200435469007e-07,True
dnn,0.1,2,8,0.0,0.3650984560060393,0.2486486160170507,dnn,8.939031181931512e-10,7.049475669873573e-08,0.9057380557060242,9.86933377218375e-10,True
dnn,0.1,1,2,0.0,0.2702215594677964,0.2495566681524956,dnn,0.6764646172523499,0.767071008682251,0.9057380557060242,0.7468656230029384,True
dnn,0.1,1,2,0.0,0.8145479666433055,0.2507277817460377,dnn,0.7334294319152832,0.767071008682251,0.9057380557060242,0.8097588781820301,True
dnn,0.1,1,4,0.0,1.1005421090383831,0.2510667958717362,dnn,0.6883556246757507,0.6598842144012451,0.9057380557060242,0.7599941510011705,True
dnn,0.1,2,8,0.5,0.2444312127604942,0.2529514565009283,dnn,1.555285848553467e-06,9.862885053735226e-05,0.9057380557060242,1.7171475116402384e-06,True
dnn,0.1,1,2,0.0,0.6664844128899691,0.2530649795467095,dnn,0.8640304207801819,0.767071008682251,0.9057380557060242,0.9539517693188555,True
dnn,0.1,1,8,0.0,2.0090311238977194,0.2530764744698522,dnn,0.764992892742157,0.9057380557060242,0.9057380557060242,0.8446072105757375,True
dnn,0.1,1,4,0.0,0.6664844128899691,0.2538967871695289,dnn,0.7824392914772034,0.6598842144012451,0.9057380557060242,0.8638692904068062,True
dnn,0.1,1,2,0.0,0.4036206056789731,0.2539468098786729,dnn,0.8435157537460327,0.767071008682251,0.9057380557060242,0.9313021004605033,True
dnn,0.1,1,4,0.0,0.4036206056789731,0.2566316970856956,dnn,0.790072500705719,0.6598842144012451,0.9057380557060242,0.8722969027616448,True
dnn,0.1,2,8,0.5,0.2211023350218148,0.2574556871984178,dnn,2.3950296963448636e-06,9.862885053735226e-05,0.9057380557060242,2.6442851564605337e-06,True
dnn,0.1,1,2,0.0,0.2,0.2575323891359098,dnn,0.8918739557266235,0.767071008682251,0.9057380557060242,0.9846930358153124,True
dnn,0.1,1,8,0.0,1.1005421090383831,0.2585981465771402,dnn,0.7687780857086182,0.9057380557060242,0.9057380557060242,0.8487863360332746,True
dnn,0.1,1,2,0.0,0.3650984560060393,0.2597151813668627,dnn,0.5790169835090637,0.767071008682251,0.9057380557060242,0.6392764219868393,True
dnn,0.1,1,2,0.0,0.4932873707061831,0.2630980573769815,dnn,0.8923236727714539,0.767071008682251,0.9057380557060242,0.9851895557992053,True
dnn,0.1,1,4,0.0,0.3650984560060393,0.2633905509525053,dnn,0.7057425379753113,0.6598842144012451,0.9057380557060242,0.7791905546302611,True
dnn,0.1,2,8,0.0,0.3302529174737275,0.2639686451177673,dnn,1.340282107520352e-09,7.049475669873573e-08,0.9057380557060242,1.4797679075939898e-09,True
dnn,0.1,2,4,0.0,0.2,0.2641543934205529,dnn,4.4585134195695986e-12,3.291540998096032e-11,0.9057380557060242,4.9225196970377715e-12,True
dnn,0.1,1,2,0.0,0.3302529174737275,0.2656527673213713,dnn,0.8246908187866211,0.767071008682251,0.9057380557060242,0.9105180174236727,True
dnn,0.1,1,4,0.5,0.2211023350218148,0.2680025356929404,dnn,0.6875007748603821,0.7307830452919006,0.9057380557060242,0.7590503352809596,True
dnn,0.1,1,4,0.0,0.4932873707061831,0.2681531076817997,dnn,0.6670850515365601,0.6598842144012451,0.9057380557060242,0.7365099073998456,True
dnn,0.1,1,8,0.0,1.2166621504910964,0.268990728270122,dnn,0.516984760761261,0.9057380557060242,0.9057380557060242,0.5707883835777118,True
dnn,0.1,2,4,0.5,0.2211023350218148,0.275389155978075,dnn,7.831016390902334e-11,9.834734138181034e-10,0.9057380557060242,8.646005698411386e-11,True
dnn,0.1,1,4,0.0,0.2702215594677964,0.2785753157707618,dnn,0.7207587361335754,0.6598842144012451,0.9057380557060242,0.7957695181215975,True
dnn,0.1,1,8,0.0,0.9955047366910889,0.2799123775179024,dnn,0.8822925090789795,0.9057380557060242,0.9057380557060242,0.9741144291339632,True
dnn,0.1,1,4,0.0,0.6028741513057392,0.2814787213375559,dnn,0.7472601532936096,0.6598842144012451,0.9057380557060242,0.8250289899888541,True
dnn,0.1,1,4,0.0,1.3450342120312204,0.2828820888250893,dnn,0.655649721622467,0.6598842144012451,0.9057380557060242,0.7238844801672677,True
dnn,0.1,1,8,0.0,0.8145479666433055,0.2845448466539371,dnn,0.8401663899421692,0.9057380557060242,0.9057380557060242,0.9276041617653552,True
dnn,0.1,2,4,0.0,0.2211023350218148,0.2852151067586547,dnn,3.4713139480946342e-12,3.291540998096032e-11,0.9057380557060242,3.83258043120286e-12,True
dnn,0.1,2,4,0.0,0.3302529174737275,0.2853744684011464,dnn,1.1788188697750557e-12,3.291540998096032e-11,0.9057380557060242,1.3015008725190028e-12,True
dnn,0.1,1,4,0.0,0.8145479666433055,0.2868223749077749,dnn,0.7463142275810242,0.6598842144012451,0.9057380557060242,0.8239846199233299,True
dnn,0.1,2,8,0.0,0.2987330888578299,0.2870491023633549,dnn,1.9325112621260132e-09,7.049475669873573e-08,0.9057380557060242,2.133631517359197e-09,True
dnn,0.1,2,8,0.0,0.2,0.2872165852545925,dnn,6.14032069634618e-09,7.049475669873573e-08,0.9057380557060242,6.779355971257927e-09,True
dnn,0.1,1,8,0.0,0.4036206056789731,0.2914658164148418,dnn,0.6372004151344299,0.9057380557060242,0.9057380557060242,0.7035151179970364,True
dnn,0.1,1,8,0.0,0.900492287060531,0.2930189460725202,dnn,0.9441362619400024,0.9057380557060242,0.9057380557060242,1.0,True
dnn,0.1,1,4,0.0,0.900492287060531,0.2948061331184185,dnn,0.7074530720710754,0.6598842144012451,0.9057380557060242,0.7810791073801295,True
dnn,0.1,1,4,0.0,0.3302529174737275,0.2952689673380705,dnn,0.7192888855934143,0.6598842144012451,0.9057380557060242,0.7941466973392517,True
dnn,0.1,2,8,0.0,0.2211023350218148,0.2955488574671722,dnn,4.78175854468077e-09,7.049475669873573e-08,0.9057380557060242,5.279405579302265e-09,True
dnn,0.1,1,8,0.0,0.7368062997280775,0.295911187703777,dnn,0.7438985705375671,0.9057380557060242,0.9057380557060242,0.8213175606910953,True
dnn,0.1,1,4,0.0,0.2444312127604942,0.2983678144905872,dnn,0.7650617957115173,0.6598842144012451,0.9057380557060242,0.8446832844128985,True
dnn,0.1,1,4,0.0,0.2,0.3091240501415097,dnn,0.8681735992431641,0.6598842144012451,0.9057380557060242,0.9585261365289786,True
dnn,0.1,2,8,0.0,0.2444312127604942,0.3102183701518201,dnn,3.64312602307848e-09,7.049475669873573e-08,0.9057380557060242,4.022273327401108e-09,True
dnn,0.1,1,8,0.0,0.6028741513057392,0.3104932544958843,dnn,0.6628856062889099,0.9057380557060242,0.9057380557060242,0.7318734176098955,True
dnn,0.1,1,8,0.0,0.6664844128899691,0.3115832940283964,dnn,0.6952720880508423,0.9057380557060242,0.9057380557060242,0.7676304243492084,True
dnn,0.1,2,8,0.0,0.2702215594677964,0.3127203762956421,dnn,2.6966655575222376e-09,7.049475669873573e-08,0.9057380557060242,2.9773128561106806e-09,True
dnn,0.1,1,4,0.0,0.5453349474995434,0.3132213289585487,dnn,0.5509691834449768,0.6598842144012451,0.9057380557060242,0.6083096320994213,True
dnn,0.1,1,8,0.0,0.5453349474995434,0.3148463722814085,dnn,0.831340491771698,0.9057380557060242,0.9057380557060242,0.9178597349800731,True
dnn,0.1,1,8,0.0,0.4462072918927006,0.3149422960105859,dnn,0.770138680934906,0.9057380557060242,0.9057380557060242,0.8502885310859349,True
dnn,0.1,1,4,0.0,0.2211023350218148,0.3159669388355909,dnn,0.6417520642280579,0.6598842144012451,0.9057380557060242,0.7085404661812638,True
dnn,0.1,1,8,0.0,0.3650984560060393,0.3178942146063547,dnn,0.9917933344841003,0.9057380557060242,0.9057380557060242,1.0,True
dnn,0.1,1,8,0.0,0.2702215594677964,0.3240312429326277,dnn,0.8902039527893066,0.9057380557060242,0.9057380557060242,0.9828492323814211,True
dnn,0.1,1,8,0.0,0.2987330888578299,0.3243103502949689,dnn,0.641755998134613,0.9057380557060242,0.9057380557060242,0.7085448094972263,True
dnn,0.1,1,4,0.0,0.4462072918927006,0.3247648121081278,dnn,0.7649409174919128,0.6598842144012451,0.9057380557060242,0.8445498261587786,True
dnn,0.1,1,8,0.0,0.2211023350218148,0.325606393677338,dnn,0.8259550929069519,0.9057380557060242,0.9057380557060242,0.9119138670430699,True
dnn,0.1,1,8,0.0,0.2,0.3308650767504479,dnn,0.9099820852279663,0.9057380557060242,0.9057380557060242,1.0,True
dnn,0.1,1,4,0.0,0.7368062997280775,0.3330811378364718,dnn,0.7263593673706055,0.6598842144012451,0.9057380557060242,0.8019530180880026,True
dnn,0.1,1,8,0.0,0.4932873707061831,0.3332116785723636,dnn,0.8426368832588196,0.9057380557060242,0.9057380557060242,0.9303317641897942,True
dnn,0.1,1,2,0.0,0.2444312127604942,0.3384681912703193,dnn,0.5251306295394897,0.767071008682251,0.9057380557060242,0.579782008971843,True
dnn,0.1,1,8,0.0,0.2444312127604942,0.3503991157743834,dnn,0.8909315466880798,0.9057380557060242,0.9057380557060242,0.9836525484110274,True
dnn,0.1,1,4,0.0,0.2987330888578299,0.3516850534640217,dnn,0.7892557978630066,0.6598842144012451,0.9057380557060242,0.8713952040447064,True
dnn,0.1,1,8,0.0,0.3302529174737275,0.3689887461500531,dnn,0.6695926785469055,0.9057380557060242,0.9057380557060242,0.7392785080946577,True
dnn,0.25,2,8,0.0,0.8145479666433055,0.2565251115634238,dnn,8.868535072981132e-11,0.01619279757142067,1.0447865724563599,8.48837007172732e-11,True
dnn,0.25,2,4,0.5,0.7368062997280775,0.256607680265114,dnn,1.5477468482197332e-12,3.2314126485744055e-08,1.0447865724563599,1.4814000189348544e-12,True
dnn,0.25,2,8,0.0,3.667470807015676,0.2566105485508039,dnn,0.0,0.01619279757142067,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.0,10.000000000000002,0.2566105488612448,dnn,0.0,0.01619279757142067,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.5,1.817286211563076,0.2566285840176098,dnn,9.956124873101643e-14,0.5583295226097107,1.0447865724563599,9.529338465457265e-14,True
dnn,0.25,2,4,0.5,4.054431795277528,0.2566285888915313,dnn,0.0,3.2314126485744055e-08,1.0447865724563599,0.0,True
dnn,0.25,2,4,0.5,3.317441949813717,0.2566285888915313,dnn,0.0,3.2314126485744055e-08,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.5,10.000000000000002,0.2566285888915313,dnn,1.4210854715202004e-14,0.5583295226097107,1.0447865724563599,1.3601681998832907e-14,True
dnn,0.25,2,4,0.0,1.3450342120312204,0.2566285898849421,dnn,2.9842793970187966e-15,1.7228451998363425e-10,1.0447865724563599,2.856353130575334e-15,True
dnn,0.25,2,2,0.0,1.3450342120312204,0.2566292996132567,dnn,8.35569840314937e-13,0.8752461075782776,1.0447865724563599,7.997517027333717e-13,True
dnn,0.25,2,4,0.0,10.000000000000002,0.2566292996132567,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,2,0.0,2.455349570439492,0.2566292996132567,dnn,0.0,0.8752461075782776,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.5,1.2166621504910964,0.2566421523630672,dnn,4.230937378224553e-09,0.5583295226097107,1.0447865724563599,4.049570974364026e-09,True
dnn,0.25,2,4,0.0,0.900492287060531,0.2566452495073331,dnn,1.2008172640921508e-14,1.7228451998363425e-10,1.0447865724563599,1.1493421678161051e-14,True
dnn,0.25,2,2,0.0,0.4036206056789731,0.2566686205636987,dnn,0.002701190998777747,0.8752461075782776,1.0447865724563599,0.002585399803164655,True
dnn,0.25,2,2,0.0,8.182261084470007,0.2566686469511717,dnn,0.0,0.8752461075782776,1.0447865724563599,0.0,True
dnn,0.25,2,2,0.0,0.9955047366910889,0.256736911782977,dnn,1.1512871211927234e-10,0.8752461075782776,1.0447865724563599,1.1019352196362688e-10,True
dnn,0.25,2,2,0.5,4.054431795277528,0.2567841854791865,dnn,3.552713678800501e-15,0.8411887884140015,1.0447865724563599,3.400420499708227e-15,True
dnn,0.25,2,2,0.0,0.4932873707061831,0.2567857745598825,dnn,3.38406753144227e-05,0.8752461075782776,1.0447865724563599,3.239003659365674e-05,True
dnn,0.25,2,4,0.0,7.4013339421880975,0.2567936205211824,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.0,6.69493964544323,0.2567990819248971,dnn,0.0,0.01619279757142067,1.0447865724563599,0.0,True
dnn,0.25,2,2,0.0,0.3650984560060393,0.2568368873366287,dnn,0.043781910091638565,0.8752461075782776,1.0447865724563599,0.04190512325278502,True
dnn,0.25,2,4,0.0,8.182261084470007,0.2568470324097366,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,4,0.5,2.455349570439492,0.2568470325960011,dnn,3.552713678800501e-15,3.2314126485744055e-08,1.0447865724563599,3.400420499708227e-15,True
dnn,0.25,2,4,0.0,4.955148403871969,0.2568716932312673,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.0,7.4013339421880975,0.2568716932933554,dnn,0.0,0.01619279757142067,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.0,2.714417616594908,0.2568716941625898,dnn,3.552713678800501e-15,0.01619279757142067,1.0447865724563599,3.400420499708227e-15,True
dnn,0.25,2,4,0.0,3.000820366267417,0.2569025250890424,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,2,0.0,5.477974412378556,0.2569550072962385,dnn,0.0,0.8752461075782776,1.0447865724563599,0.0,True
dnn,0.25,2,4,0.0,6.69493964544323,0.2569584665256151,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,2,0.0,0.4462072918927006,0.2570138205213306,dnn,0.0002493356878403574,0.8752461075782776,1.0447865724563599,0.0002386474849635111,True
dnn,0.25,2,4,0.0,3.667470807015676,0.2570138320697305,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,4,0.0,3.317441949813717,0.2570138320697305,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,4,0.0,0.7368062997280775,0.2570634354427337,dnn,5.967137726861985e-14,1.7228451998363425e-10,1.0447865724563599,5.711346110462411e-14,True
dnn,0.25,2,4,0.0,9.045585157672232,0.2570634535103916,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
dnn,0.25,2,8,0.0,5.477974412378556,0.2570634535103916,dnn,0.0,0.01619279757142067,1.0447865724563599,0.0,True
dnn,0.25,2,4,0.0,4.482221685612751,0.2570634535103916,dnn,0.0,1.7228451998363425e-10,1.0447865724563599,0.0,True
